timestamp,price_eur
2025-03-29T11:40:01+00:00,83755.16
2025-03-29T11:45:01+00:00,83755.16
2025-03-29T11:50:01+00:00,83755.16
2025-03-29T11:55:02+00:00,83755.16
2025-03-29T12:00:01+00:00,83755.16
2025-03-29T12:05:02+00:00,83755.16
2025-03-29T12:10:01+00:00,83755.16
2025-03-29T12:15:01+00:00,83755.16
2025-03-29T12:20:01+00:00,83755.16
2025-03-29T12:25:01+00:00,83755.16
2025-03-29T12:30:01+00:00,83755.16
2025-03-29T12:35:01+00:00,83755.16
2025-03-29T12:40:02+00:00,83755.16
2025-03-29T12:45:01+00:00,82314.59
2025-03-29T12:50:02+00:00,83755.16
2025-03-29T12:55:01+00:00,83755.16
2025-03-29T13:00:01+00:00,83755.16
2025-03-29T13:05:01+00:00,83755.16
2025-03-29T13:10:01+00:00,83755.16
2025-03-29T13:15:01+00:00,83755.16
2025-03-29T13:20:01+00:00,83755.16
2025-03-29T13:25:02+00:00,83755.16
2025-03-29T13:30:01+00:00,83755.16
2025-03-29T13:35:01+00:00,83755.16
2025-03-29T13:40:01+00:00,83755.16
2025-03-29T13:45:01+00:00,83755.16
2025-03-29T13:50:01+00:00,83755.16
2025-03-29T13:55:01+00:00,83755.16
2025-03-29T14:00:01+00:00,83755.16
2025-03-29T14:05:01+00:00,83755.16
2025-03-29T14:10:02+00:00,83755.16
2025-03-29T14:15:01+00:00,83755.16
2025-03-29T14:20:01+00:00,83755.16
2025-03-29T14:25:01+00:00,83755.16
2025-03-29T14:30:01+00:00,83755.16
2025-03-29T14:35:01+00:00,83755.16
2025-03-29T14:40:01+00:00,83755.16
2025-03-29T14:45:02+00:00,83755.16
2025-03-29T14:50:01+00:00,83755.16
2025-03-29T14:55:01+00:00,83755.16
2025-03-29T15:00:01+00:00,83755.16
2025-03-29T15:05:01+00:00,83755.16
2025-03-29T15:10:01+00:00,83755.16
2025-03-29T15:15:01+00:00,83755.16
2025-03-29T15:20:01+00:00,83755.16
2025-03-29T15:25:01+00:00,83755.16
2025-03-29T15:30:02+00:00,83755.16
2025-03-29T15:35:01+00:00,83755.16
2025-03-29T15:40:01+00:00,83755.16
2025-03-29T15:45:01+00:00,83755.16
2025-03-29T15:50:01+00:00,83755.16
2025-03-29T15:55:01+00:00,83755.16
2025-03-29T16:00:01+00:00,83755.16
2025-03-29T16:05:01+00:00,83755.16
2025-03-29T16:10:01+00:00,83755.16
2025-03-29T16:15:02+00:00,83755.16
2025-03-29T16:20:01+00:00,83755.16
2025-03-29T16:25:01+00:00,83755.16
2025-03-29T16:30:01+00:00,83755.16
2025-03-29T16:35:01+00:00,83755.16
2025-03-29T16:40:01+00:00,83755.16
2025-03-29T16:45:01+00:00,83755.16
2025-03-29T16:50:01+00:00,83755.16
2025-03-29T16:55:01+00:00,83755.16
2025-03-29T17:00:02+00:00,83755.16
2025-03-29T17:05:01+00:00,83755.16
2025-03-29T17:10:02+00:00,83755.16
2025-03-29T17:15:01+00:00,81912.89
2025-03-29T17:20:01+00:00,83755.16
2025-03-29T17:25:01+00:00,83755.16
2025-03-29T17:30:01+00:00,83755.16
2025-03-29T17:35:01+00:00,83755.16
2025-03-29T17:40:01+00:00,83755.16
2025-03-29T17:45:01+00:00,83755.16
2025-03-29T17:50:01+00:00,83755.16
2025-03-29T17:55:01+00:00,83755.16
2025-03-29T18:00:01+00:00,83755.16
2025-03-29T18:05:01+00:00,83755.16
2025-03-29T18:10:01+00:00,83755.16
2025-03-29T18:15:02+00:00,83755.16
2025-03-29T18:20:01+00:00,83755.16
2025-03-29T18:25:01+00:00,83755.16
2025-03-29T18:30:01+00:00,83755.16
2025-03-29T18:35:01+00:00,83755.16
2025-03-29T18:40:01+00:00,83755.16
2025-03-29T18:45:01+00:00,83755.16
2025-03-29T18:50:02+00:00,83755.16
2025-03-29T18:55:01+00:00,83755.16
2025-03-29T19:00:02+00:00,83755.16
2025-03-29T19:05:01+00:00,83755.16
2025-03-29T19:10:02+00:00,83755.16
2025-03-29T19:15:01+00:00,83755.16
2025-03-29T19:20:01+00:00,83755.16
2025-03-29T19:25:01+00:00,83755.16
2025-03-29T19:30:01+00:00,83755.16
2025-03-29T19:35:01+00:00,83755.16
2025-03-29T19:40:01+00:00,83755.16
2025-03-29T19:45:02+00:00,83755.16
2025-03-29T19:50:01+00:00,83755.16
2025-03-29T19:55:01+00:00,83755.16
2025-03-29T20:00:01+00:00,83755.16
2025-03-29T20:05:01+00:00,83755.16
2025-03-29T20:10:01+00:00,83755.16
2025-03-29T20:15:02+00:00,83755.16
2025-03-29T20:20:01+00:00,83755.16
2025-03-29T20:25:01+00:00,83755.16
2025-03-29T20:30:01+00:00,83755.16
